date,open,high,low,close,volume,amount,outstanding_share,turnover,factor_momentum_5d,factor_momentum_20d,factor_momentum_60d,factor_reversal_1d,factor_reversal_5d,factor_volatility_20d,factor_volatility_60d,factor_rsi_14d,factor_rsi_30d,factor_ma_ratio_20d,factor_ma_ratio_60d,factor_volume_ratio_20d,factor_price_volume_corr_20d,factor_price_position_20d,factor_amplitude_1d,factor_amplitude_20d,factor_gap_up,factor_gap_down,factor_macd
2025-01-17,16.08,16.17,15.89,16.04,168269157.0,2741904814.0,20557035536.0,0.008185477750686513,0.007537688442210921,0.062251655629139035,-0.06960556844547561,-0.006273525721455453,-0.007537688442210921,0.31489516429489495,0.2791827527961557,63.55932203389829,55.63583815028902,0.034972254484449516,0.015972214891213588,-0.077263596290712,-0.14613466606466796,0.7682926829268281,0.01745635910224446,0.02870445695408903,0.008782936010037545,0.0,0.12191478943200096
2025-01-20,16.02,16.15,15.84,16.06,144611527.0,2346499184.0,20557035536.0,0.0070346488795406635,-0.006188118811881305,0.08513513513513504,-0.05418138987043586,-0.0012468827930174342,0.006188118811881305,0.30306784421067534,0.27767886422071525,61.144578313252985,54.45103857566764,0.032067347856821415,0.01822792835631626,-0.20798260302345173,-0.07040794924390904,0.7804878048780473,0.019302615193026073,0.02862229041644304,0.0,-0.0012468827930174342,0.1370811706325359
2025-01-21,16.07,16.15,15.91,16.02,109108876.0,1775020124.0,20557035536.0,0.0053076172295818515,-0.009276437847866581,0.047743623283191594,-0.05486725663716818,0.002490660024906499,0.009276437847866581,0.2838713739716802,0.2776938476001665,69.04761904761904,52.80728376327768,0.02708767430677983,0.016690994478644416,-0.38915541790743124,-0.13791254877337997,0.7560975609756088,0.014981273408239603,0.027736298494964895,0.0006226650062266526,0.0,0.14421529577297676
2025-01-22,16.12,16.15,15.82,15.97,128315220.0,2077766555.0,20557035536.0,0.006241912642282061,0.02700964630225089,0.03634003893575599,-0.058927519151443675,0.003121098626716501,-0.02700964630225089,0.28379409097579683,0.2777034856310133,67.23549488054607,51.08359133126935,0.022047294486576385,0.014590965883822804,-0.28394870897039937,-0.12868253707074256,0.7256097560975607,0.020663744520976725,0.027601413040935864,0.006242197253433224,0.0,0.14417832898328342
2025-01-23,15.96,16.12,15.63,15.65,180804250.0,2905923917.0,20557035536.0,0.00879524918285864,-0.018193224592220725,0.02287581699346397,-0.07286729857819896,0.020037570444583652,0.018193224592220725,0.29281644273287344,0.28033943971840086,55.24475524475526,48.21428571428571,0.00044748449785836364,-0.004442371102322928,-0.016544409066639787,-0.20951747032116658,0.5304878048780486,0.03130990415335465,0.02812115661461667,0.0,-0.0006261740763932044,0.11701579287213804
2025-01-24,15.78,15.89,15.58,15.79,137656329.0,2200932990.0,20557035536.0,0.006696312255671921,-0.01558603491271826,0.025324675324675194,-0.04764776839565732,-0.008945686900958316,0.01558603491271826,0.29351274821561396,0.2788988675463835,58.9041095890411,48.36795252225517,0.008140462889066225,0.005305602716468405,-0.26131501614742647,-0.22094675829063334,0.6158536585365844,0.01963267891070301,0.028258634715995972,0.008306709265175627,0.0,0.10555430463615245
2025-01-27,15.77,16.08,15.71,16.01,154794284.0,2507171803.0,20557035536.0,0.007529990582976828,-0.0031133250311330407,0.06167108753315653,-0.05823529411764694,-0.013932868904370066,0.0031133250311330407,0.2844232601765597,0.2753167351941142,54.19847328244279,55.23809523809526,0.019160990514991427,0.020384317141309394,-0.17623555839714866,-0.15853953786735558,0.7500000000000002,0.023110555902560736,0.02805474606550067,0.0,-0.001266624445851794,0.11289960091840179
2025-02-05,16.35,16.49,16.08,16.23,206140590.0,3391610271.0,20587938340.0,0.010012687360710251,0.013108614232209881,0.05939947780678856,-0.05087719298245619,-0.013741411617738786,-0.013108614232209881,0.28323147112877156,0.2766057822350446,61.4232209737828,58.730158730158735,0.030181852803960796,0.035362664001530986,0.08157093395745463,-0.1517975455252159,0.8479532163742701,0.0252618607516944,0.027751259468620636,0.021236727045596426,0.0,0.1348972328304292
2025-02-06,16.34,16.34,15.88,16.08,200162692.0,3258744766.0,20587938340.0,0.009722328127003707,0.00688791484032536,0.07919463087248313,-0.07851002865329515,0.009242144177449285,-0.00688791484032536,0.2640066967863387,0.27357026503344245,57.090909090909065,56.69291338582676,0.016852689157997647,0.02729005398383655,0.034486003999217196,-0.1899857778082411,0.7602339181286547,0.0286069651741293,0.028040668130011666,0.0067775723967959944,0.0,0.13864096152968663
2025-02-07,16.11,16.42,15.93,16.38,216552808.0,3565663121.0,20587938340.0,0.010518430958152948,0.04664536741214054,0.09491978609625651,-0.0398593200468933,-0.018656716417910557,-0.04664536741214054,0.2691213560261592,0.2729466248536756,58.15602836879431,58.39636913767019,0.031193931190783397,0.04721414186618911,0.11415547180629004,-0.187324899949032,0.9236111111111114,0.029914529914530037,0.027932116550871855,0.001865671641791078,0.0,0.16390189866575433
2025-02-10,16.57,16.81,16.5,16.63,221206459.0,3733076553.0,20587938340.0,0.010744468695547882,0.05319822672577579,0.08338762214983708,-0.012470308788598672,-0.015262515262515208,-0.05319822672577579,0.26031994688843774,0.27359819828419907,58.30388692579503,61.43497757847533,0.04273129134401343,0.06343522189538309,0.16546592044291053,-0.330665519547161,0.8941176470588237,0.0186410102224894,0.0267794765082504,0.01159951159951178,0.0,0.20174972944498926
2025-02-11,16.79,17.33,16.68,17.03,292526186.0,5070661925.0,20587938340.0,0.014208619686394496,0.0637101811367895,0.11525867714472837,0.01128266033254155,-0.02405291641611562,-0.0637101811367895,0.2670152449000379,0.278026397996047,63.35403726708073,66.42120765832105,0.061952421039503935,0.08879346169829616,0.5144004723876994,-0.3008109620748205,0.860465116279071,0.03816793893129762,0.02698518845154088,0.009621166566446293,0.0,0.26098470080469127
2025-02-12,16.78,16.87,16.63,16.74,158201006.0,2685571782.0,20587938340.0,0.007684159695224733,0.031423290203327126,0.06016466117796071,0.028887523048555463,0.01702877275396375,-0.031423290203327126,0.2561751110722061,0.27124717094475037,70.58823529411758,61.00151745068283,0.04078587416065638,0.06971691481883813,-0.16551151055086355,-0.1812618035457421,0.7079207920792077,0.014336917562724134,0.025675435216314203,0.0,-0.014679976512037562,0.28130300758304827
2025-02-13,16.83,16.95,16.74,16.77,127292194.0,2173308264.0,20587938340.0,0.006182852886861716,0.042910447761194126,0.07362355953905242,0.0647619047619048,-0.0017921146953405742,-0.042910447761194126,0.25101852938182073,0.2626143238934713,66.40316205533593,60.461538461538446,0.03893690177492792,0.07047108387590972,-0.3196599626744866,-0.21974543563982762,0.7227722772277231,0.012522361359570713,0.02492511282334523,0.005376344086021501,0.0,0.2964070797267446
2025-02-14,16.9,17.09,16.77,16.91,115526968.0,1979857333.0,20587938340.0,0.005611390810100901,0.032356532356532464,0.0777565328234544,0.07228915662650603,-0.008348240906380422,-0.032356532356532464,0.2515574011287807,0.2630248477280189,66.92607003891047,62.327718223583446,0.04366610091035339,0.0781000956327702,-0.3794284317473068,-0.2265589570913176,0.7920792079207928,0.01892371377882911,0.024883408136250996,0.007751937984496138,0.0,0.3160230326578386
2025-02-17,16.47,16.47,16.17,16.26,238543986.0,3938646125.0,20587938340.0,0.011586589296148047,-0.022248947684906595,0.021356783919598055,0.05653021442495132,0.038438793613246536,0.022248947684906595,0.289155200931763,0.2704763662237177,53.125000000000036,56.07344632768362,0.002496994358642368,0.03570177394184526,0.26674998277099604,-0.5122399389554332,0.4702970297029713,0.01845018450184484,0.024361193743252782,0.0,-0.026020106445890034,0.2759700843103978
2025-02-18,16.17,16.35,16.08,16.17,144998347.0,2385640200.0,20587938340.0,0.00704287843714224,-0.05049911920140926,0.0006188118811882859,0.050000000000000044,0.005535055350553542,0.05049911920140926,0.28528242057523245,0.27081324046278116,52.307692307692335,57.956204379562045,-0.0030826140567199456,0.029127861340348504,-0.21057358491838585,-0.5008494152701451,0.4257425742574268,0.016697588126159745,0.023277756317877596,0.0,-0.005535055350553542,0.23426918984079492
2025-02-19,16.27,16.37,16.06,16.11,156681707.0,2572213147.0,20587938340.0,0.007610364107977992,-0.037634408602150504,-0.0037105751391467434,0.0406976744186045,0.0037105751391467434,0.037634408602150504,0.2856089930262578,0.27083302401694725,52.147239263803655,55.92203898050973,-0.006598014429302745,0.02462448456067068,-0.14149439410357678,-0.5070963502983808,0.39603960396039595,0.019242706393544525,0.022941190338853532,0.006184291898577499,0.0,0.19414403159805715
2025-02-20,16.14,16.24,15.89,16.2,130081857.0,2124966943.0,20587938340.0,0.006318352758385034,-0.03398926654740608,0.041800643086816525,0.013767209011263937,-0.005586592178770999,0.03398926654740608,0.24747436689050956,0.262985879097116,59.07590759075903,60.252365930599346,-0.003046247576848682,0.030108415731408877,-0.24639130346310711,-0.36217817479086695,0.3542857142857142,0.02160493827160481,0.02128831828137268,0.0018621973929238145,0.0,0.16767045065716246
2025-02-21,16.24,16.32,15.9,15.96,206161074.0,3357537473.0,20587938340.0,0.010013682312203778,-0.05617977528089879,0.0012547051442912682,0.010126582278481067,0.014814814814814725,0.05617977528089879,0.238847523522423,0.26375596798162737,52.7156549520767,57.66871165644171,-0.017876373034675708,0.014675496688741907,0.19943532687208965,-0.36542099665925426,0.2171428571428578,0.026315789473684206,0.021757181782660406,0.0024691358024691024,0.0,0.12588167944123185
2025-02-24,15.76,15.99,15.57,15.85,173586045.0,2779918368.0,20587938340.0,0.008431443796523436,-0.025215252152521628,-0.011845386533665847,-0.005021971123666091,0.006892230576441172,0.025215252152521628,0.23895804480540703,0.2636361004512661,47.35099337748342,54.006410256410255,-0.024074872236931277,0.00776754585819206,0.00835576319853315,-0.336378733478787,0.1590909090909089,0.02649842271293375,0.02220928496319487,0.0,-0.01253132832080206,0.0829354981311674
2025-02-25,15.83,15.9,15.52,15.55,155863280.0,2486448005.0,20587938340.0,0.0075706113660334575,-0.0383426097711812,-0.03175591531755906,0.0012878300064391723,0.018927444794952564,0.0383426097711812,0.2475906872869634,0.2614108796587501,39.03225806451617,52.16718266253871,-0.041040979309919345,-0.011327872500503156,-0.09754448277750005,-0.29498606019258244,0.016574585635359757,0.024437299035369824,0.02246601915531206,0.0,-0.0012618296529968154,0.024420914425547835
2025-02-26,15.6,15.86,15.45,15.63,157544107.0,2498948794.0,20587938340.0,0.007652252712157676,-0.029795158286778367,-0.02434456928838946,0.019569471624266255,-0.005144694533762095,0.029795158286778367,0.24866494724598528,0.2601793016670883,42.57425742574263,48.67109634551497,-0.03494690046925175,-0.006557272852466656,-0.10042633852194138,-0.30603203294357695,0.09574468085106468,0.02623160588611645,0.0230285357792059,0.003215434083601254,0.0,-0.015322489323573052
2025-02-27,15.64,15.64,15.39,15.52,136307172.0,2143446762.0,20587938340.0,0.006620729562569693,-0.041975308641975295,-0.028177833437695754,0.01305483028720622,0.007037747920665471,0.041975308641975295,0.24947152782863283,0.2606241780650802,34.859154929577514,49.161073825503365,-0.04040560175595864,-0.013757824166746202,-0.22346063280359696,-0.2905792343857751,0.06701030927835008,0.016108247422680414,0.022800760924291084,0.000639795265515053,0.0,-0.055057710577683494
2025-02-28,15.39,15.44,15.13,15.13,179374561.0,2776454070.0,20587938340.0,0.008712604343267136,-0.052005012531328276,-0.03322683706070284,-0.020711974110032227,0.025128865979381354,0.052005012531328276,0.2551310692397256,0.26520629106917953,24.832214765100744,45.54140127388537,-0.063012850286422,-0.038215008422770036,0.022309794581163667,-0.2840907785229385,0.0,0.020489094514210094,0.022259720442333857,0.0,-0.008376288659793785,-0.11666315476515265
2025-03-03,15.26,15.63,15.23,15.41,146170042.0,2290750530.0,20587938340.0,0.007099790158007633,-0.027760252365930604,-0.024065864471184195,0.00653167864141091,-0.018506278916060825,0.027760252365930604,0.262505349465768,0.2672864255683582,21.67832167832168,45.97156398104266,-0.04454847009951324,-0.02051971990635293,-0.16894900903956456,-0.2933116565270417,0.12727272727272712,0.02595717066839717,0.022575945030218564,0.008592200925313875,0.0,-0.1412700262096589
2025-03-04,15.46,15.83,15.38,15.7,152935515.0,2423804478.0,20587938340.0,0.00742840358633015,0.009646302250803762,-0.019362898188632238,0.014867485455720697,-0.01881894873458778,-0.009646302250803762,0.26675182755048643,0.2691940666217781,31.818181818181827,46.3949843260188,-0.02563147768882268,-0.002330014827367055,-0.13002415869865025,-0.29963584152978817,0.2590909090909087,0.02866242038216556,0.022853538254198804,0.0032446463335495945,0.0,-0.1358111141736753
2025-03-05,15.7,15.86,15.58,15.78,123758172.0,1976188829.0,20587938340.0,0.006011197913855807,0.00959692898272535,-0.027726432532347522,0.028683181225554133,-0.005095541401273884,-0.00959692898272535,0.26220931988747703,0.2687322260702595,32.98969072164947,46.976744186046496,-0.019297100773748466,0.0022865853658535773,-0.2791081826507915,-0.360964147195155,0.29545454545454514,0.01774397972116599,0.022477644202672387,0.0,0.0,-0.12360624114206864
2025-03-06,16.02,16.25,15.96,16.07,178208236.0,2906467183.0,20587938340.0,0.008655953454735283,0.035438144329897,-0.0006218905472635816,0.044184535412605586,-0.018377693282636276,-0.035438144329897,0.2693107130290471,0.2711433925385627,36.27450980392157,54.24836601307188,-0.0012430080795522436,0.019972072948842845,0.04474398814570302,-0.2768928212131287,0.4272727272727275,0.018046048537647737,0.021949598370848308,0.015209125475285079,0.0,-0.08950675012447462
2025-03-07,16.1,16.51,15.97,16.19,193234059.0,3190133931.0,20587938340.0,0.009385789670088938,0.07005948446794452,-0.011599511599511447,0.03982016698779711,-0.007467330429371533,-0.07005948446794452,0.2619156937573254,0.27055979824666776,48.61660079051383,52.13675213675215,0.006809489754671771,0.026915026323022673,0.1406292633751629,-0.2882739652876745,0.4818181818181826,0.03335392217418165,0.022121567983830887,0.0018668326073429942,0.0,-0.05220001535411534
2025-03-10,16.26,16.45,16.08,16.41,163158330.0,2696257981.0,20587938340.0,0.007924947476795289,0.06489292667099278,-0.013229104028863459,0.07536041939711668,-0.013588634959851742,-0.06489292667099278,0.2606479094432841,0.26831118329234316,54.51127819548869,53.098827470686764,0.021189209371791362,0.03960552851365762,-0.020115065925784825,-0.30940344798925534,0.5818181818181822,0.02254722730042663,0.02231687883772775,0.004323656578134605,0.0,-0.004829850004513858
2025-03-11,16.05,16.24,15.87,16.24,180000551.0,2928916870.0,20587938340.0,0.008743010010394271,0.03439490445859872,-0.046388725778038875,0.05045278137128051,0.010359536867763697,-0.03439490445859872,0.24578878906914076,0.2682304799081518,52.3465703971119,51.470588235294116,0.013100436681222627,0.027989070231149826,0.11884030876244389,-0.411420259329944,0.5663265306122439,0.02278325123152705,0.02154764445273922,0.0,-0.021937842778793404,0.018779684231335025
2025-03-12,16.31,16.48,16.05,16.45,162398213.0,2687231259.0,20587938340.0,0.007888026975701542,0.042458808618504484,-0.01732377538829144,0.051118210862619806,-0.012931034482758674,-0.042458808618504484,0.24491345413209153,0.2683493441327154,54.325259515570934,53.41812400635929,0.027129967843651404,0.04040393392855246,0.008113367032103191,-0.531004218164705,0.6734693877551016,0.026139817629179316,0.022137789456061978,0.004310344827586299,0.0,0.05381245107849253
2025-03-13,16.64,16.83,16.5,16.72,209768213.0,3559737981.0,20587938340.0,0.010188888733576807,0.04044803982576228,-0.0029815146094216427,0.05622236260265301,-0.01641337386018238,-0.04044803982576228,0.2523209124099978,0.26935939316808777,63.01369863013694,55.76036866359444,0.044151626803222266,0.056489321369897594,0.26966791989058336,-0.47157016927928136,0.8112244897959178,0.019736842105263056,0.022498513493346597,0.011550151975683987,0.0,0.1021815753118851
2025-03-14,17.14,17.38,16.93,17.23,298981573.0,5219104860.0,20587938340.0,0.014522171577477145,0.06423718344657181,0.018923713778829176,0.0843297671491503,-0.03050239234449781,-0.06423718344657181,0.2734458805678766,0.27599936080123766,70.78313253012048,61.79104477611939,0.07492669536465169,0.08718056577978772,0.7144642876066205,-0.32199043052376447,0.9333333333333339,0.02611723737666856,0.02285818967323857,0.02511961722488043,0.0,0.17959096536770147
2025-03-17,17.24,17.45,16.86,16.96,236776268.0,4111730675.0,20587938340.0,0.011500727469149784,0.03351614868982322,0.043050430504304904,0.059337913803872544,0.015670342426001183,-0.03351614868982322,0.23966018506243286,0.27792077662878917,71.42857142857142,58.56515373352855,0.055776892430278835,0.06907600987550566,0.3584459501944224,0.11751725406778636,0.7887931034482764,0.034787735849056596,0.023675067240599156,0.0005803830528148257,0.0,0.21665698237247
2025-03-18,17.15,17.69,17.11,17.5,255205982.0,4520896346.0,20587938340.0,0.012395897917770819,0.07758620689655182,0.08225108225108224,0.14006514657980462,-0.03183962264150941,-0.07758620689655182,0.25952119374356686,0.27062328000029917,74.93333333333331,60.41958041958039,0.08490127398406733,0.10062893081761004,0.41931116111066835,0.08112958130590875,0.9257812499999996,0.03314285714285725,0.024497330691434033,0.01120283018867907,0.0,0.2862998024130121
2025-03-19,17.52,17.79,17.44,17.79,189285223.0,3390128165.0,20587938340.0,0.009193986297901453,0.08145896656534957,0.10428305400372428,0.17580964970257762,-0.01657142857142846,-0.08145896656534957,0.26141822162789685,0.26990625331171525,78.88040712468194,60.80332409972297,0.09716611674735587,0.11575690422929785,0.04323910191416136,0.035111146194122825,1.0,0.01967397414277672,0.024518894078895643,0.0011428571428571122,0.0,0.360731711414104
2025-03-20,18.04,18.16,17.75,17.91,232578991.0,4235118472.0,20587938340.0,0.011296856788623936,0.07117224880382778,0.10555555555555562,0.1759684832567301,-0.006745362563237878,-0.07117224880382778,0.26147914395131927,0.26991449669587003,87.9781420765027,62.7260083449235,0.0987730061349692,0.12014509975608245,0.24663932047450898,0.04033597724328208,0.9174917491749175,0.02289223897264099,0.024583259113947452,0.014052838673412005,0.0,0.42450789410438006
2025-03-21,17.74,17.8,17.15,17.32,251475387.0,4440714113.0,20587938340.0,0.012214694975621342,0.0052234474753336535,0.08521303258145352,0.134250163719712,0.03294249022892237,-0.0052234474753336535,0.28655936770907353,0.2797045496086354,74.05541561712846,56.28342245989305,0.05816226783968714,0.08093489634799633,0.33175198035808795,0.1653227465388101,0.7227722772277227,0.03752886836027726,0.025143913058277102,0.0,-0.009491903964265913,0.4225762278799685
2025-03-24,17.41,18.09,17.23,17.79,269625162.0,4868638361.0,20587938340.0,0.01309626819098002,0.048938679245282835,0.12239747634069387,0.1781456953642384,-0.02713625866050795,-0.048938679245282835,0.29435825157943024,0.282858824773196,75.18072289156625,57.53246753246753,0.08047373215912534,0.10716952949962666,0.39245854413323644,0.1436657692444395,0.8778877887788775,0.04834176503653735,0.026236080174457284,0.0051963048498844255,0.0,0.4537365430996303
2025-03-25,17.79,18.15,17.67,18.14,226625130.0,4130000623.0,20587938340.0,0.01100766508318579,0.0365714285714287,0.16655948553054656,0.2256756756756757,-0.01967397414277694,-0.0365714285714287,0.2827447910084918,0.2808702299382583,76.69683257918551,57.2549019607843,0.09313326704631053,0.12505426805317255,0.14938633834532,0.06191779772880241,0.9933993399339935,0.02646085997794911,0.026337258221586245,0.0,0.0,0.5008968977711632
2025-03-26,18.43,18.69,17.84,17.94,322922397.0,5979045487.0,20587938340.0,0.015685028372782663,0.008431703204047292,0.14779270633397323,0.1733158927403533,0.011025358324145529,-0.008431703204047292,0.29054084831768107,0.27554624862921595,71.59353348729792,57.93650793650795,0.07360861759425497,0.10961064665436515,0.5718616024771523,-0.03149992995421943,0.7893258426966292,0.047380156075808325,0.027394685731070845,0.015986769570010884,0.0,0.5161843800742858
2025-03-27,17.64,17.87,17.35,17.6,225531363.0,4013993131.0,20587938340.0,0.010954538491200863,-0.017308766052484548,0.13402061855670122,0.14211550940947437,0.018952062430323324,0.017308766052484548,0.3011027315297103,0.27890919148997934,65.49450549450549,55.273189326556555,0.046746758653503084,0.08612922469298345,0.07446710255449562,0.046330488721549656,0.6938202247191012,0.029545454545454517,0.02806654608720955,0.0,-0.01672240802675584,0.49515867192128127
2025-03-28,17.79,18.08,17.55,17.9,186364433.0,3365891159.0,20587938340.0,0.009052117308798973,0.033487297921477976,0.18307997356245864,0.16993464052287566,-0.017045454545454364,-0.033487297921477976,0.27877047155774626,0.2797902471079779,66.09071274298054,56.164383561643824,0.05589146143636614,0.10169665387850557,-0.11360623351148713,0.13893076639761295,0.7716763005780339,0.0296089385474859,0.028522538288873335,0.010795454545454497,0.0,0.4969726887298336
2025-03-31,17.81,18.05,17.72,17.86,160677554.0,2912951502.0,20587938340.0,0.0078044509045289865,0.003934794828555299,0.15898767034393257,0.15974025974025974,0.0022346368715083775,-0.003934794828555299,0.2787051705159871,0.2798636944043894,68.00000000000003,60.781671159029635,0.04597364568081996,0.09646789178569959,-0.23840670900605865,0.19020947755545928,0.7492447129909361,0.018477043673012422,0.028148531939104098,0.0,-0.005027932960893877,0.48953967599609527
2025-04-01,17.94,18.07,17.54,17.67,153422653.0,2760335772.0,20587938340.0,0.007452064916180432,-0.025909592061741926,0.1254777070063695,0.17175066312997367,0.010638297872340274,0.025909592061741926,0.28249845519427175,0.27699829155276945,63.61607142857148,59.97340425531915,0.028910821905843598,0.08193609617209763,-0.272878058239977,0.20019767980552478,0.6720257234726691,0.029994340690435828,0.028215127954517617,0.004479283314669846,0.0,0.46298141312548324
2025-04-02,17.5,17.59,17.19,17.25,158099014.0,2787581793.0,20587938340.0,0.0076792057266283804,-0.03846153846153855,0.09315589353612164,0.12597911227154035,0.0237691001697794,0.03846153846153855,0.3017544292572135,0.2808821097182913,55.72354211663069,57.23350253807107,0.0001739432944860564,0.05414324126130543,-0.2567633939873126,0.1912409921186234,0.4893617021276595,0.023188405797101366,0.028487349258314382,0.0,-0.009620826259196469,0.4033949818159428
2025-04-03,17.1,17.23,16.63,16.86,216426825.0,3702083025.0,20587938340.0,0.010512311695606137,-0.04204545454545461,0.049159925326695664,0.13154362416107368,0.022608695652173938,0.04204545454545461,0.31189904272663116,0.2788880643934945,45.89800443458979,54.03422982885086,-0.024672432244815412,0.028257775970725874,0.008381758543789974,0.01423547358255388,0.3510638297872339,0.03558718861209973,0.029364406262036985,0.0,-0.008695652173912993,0.32100376638323525
2025-04-07,15.18,15.62,15.18,15.19,488035941.0,7566671764.0,20587938340.0,0.023704944756503483,-0.15139664804469266,-0.06176652254478088,0.015374331550802145,0.0990510083036773,0.15139664804469266,0.4758669939294645,0.34757360269361737,35.025380710659874,45.99375650364203,-0.11873060076001507,-0.07380872534373961,1.1277424304634294,-0.5801464565938287,0.002849002849002787,0.028966425279789303,0.02914503141731737,0.0,-0.09964412811387902,0.11958075540442792
2025-04-08,15.32,15.72,14.99,15.72,373360740.0,5849553136.0,20587938340.0,0.018134926083133003,-0.11982082866741317,-0.042047531992687404,0.024104234527687396,-0.03489137590520097,0.11982082866741317,0.49131915480557103,0.3508012082748019,34.91525423728814,49.35194416749751,-0.08615277293337986,-0.04185290532303931,0.5564604276818488,-0.5954469818702381,0.19729729729729736,0.04643765903307891,0.030339553003949978,0.008558262014483287,0.0,0.002685466091080002
2025-04-09,15.32,15.69,14.97,15.69,446712674.0,6914703375.0,20587938340.0,0.02169778569484486,-0.11205432937181681,-0.03386699507389157,0.027504911591355485,0.001908396946564972,0.11205432937181681,0.4902525486624887,0.3506310139861635,31.38297872340425,50.71721311475409,-0.0864362863547703,-0.04408927519749817,0.7641727018999354,-0.5950087018925891,0.19354838709677386,0.045889101338432055,0.031494845509295225,0.0,-0.025445292620865145,-0.09132278911425828
2025-04-10,16.31,16.61,16.13,16.51,359139490.0,5968607761.0,20587938340.0,0.017444169691446628,-0.04289855072463755,0.0036474164133739606,0.045598480050665025,-0.052262587635436786,0.04289855072463755,0.5240585702193995,0.35989310908055494,38.95899053627762,54.19047619047619,-0.038858972493086896,0.005134241126692141,0.36528593479609595,-0.6065776082810218,0.4139784946236561,0.029073288915808623,0.031641519073626695,0.03951561504142753,0.0,-0.09852447153599897
2025-04-11,16.9,17.06,16.74,16.9,271836755.0,4652651213.0,20587938340.0,0.013203689971805113,0.0023724792408066353,0.010765550239234534,0.08194622279129327,-0.023622047244094224,-0.0023724792408066353,0.5275359296152597,0.361984666790444,46.57980456026058,56.40074211502783,-0.016670060803537723,0.02754301696357997,0.02135069717123761,-0.6421376303796897,0.5188172043010746,0.018934911242603568,0.03160142253049372,0.023622047244094224,0.0,-0.07193394570663614
2025-04-14,17.14,17.74,16.86,17.38,333600634.0,5893332636.0,20587938340.0,0.016203693079449934,0.14417379855167867,0.00870574579222283,0.10771191841937533,-0.028402366863905293,-0.14417379855167867,0.5260327141216009,0.36610129449271367,46.666666666666664,60.34958601655933,0.010817727114109665,0.05492104278156007,0.24531224634883686,-0.6855559369280735,0.6478494623655908,0.05063291139240501,0.03282720623128054,0.014201183431952868,0.0,-0.011991739235984511
2025-04-15,17.39,17.45,17.03,17.4,190553769.0,3344171353.0,20587938340.0,0.009255602278047234,0.10687022900763354,0.02594339622641506,0.09296482412060292,-0.0011507479861909697,-0.10687022900763354,0.5223512699174867,0.3651475221918585,43.64261168384878,59.37794533459,0.010687732342007372,0.05455610662733967,-0.2824833575480745,-0.6868860878431212,0.6532258064516122,0.024137931034482654,0.03229471599055185,0.0005753739930955959,0.0,0.0367035651285228
2025-04-16,17.64,17.72,17.17,17.48,207456482.0,3650843291.0,20587938340.0,0.010076603036882808,0.11408540471637996,-0.0011428571428571122,0.08168316831683176,-0.0045977011494253706,-0.11408540471637996,0.5103937239346551,0.364144145769611,45.96491228070174,58.55769230769231,0.015393552134766342,0.057993967578255035,-0.21175114345711965,-0.7073124863850229,0.6747311827956988,0.03146453089244835,0.0322107996780314,0.01379310344827589,0.0,0.08081846533578485
2025-04-17,17.87,18.04,17.41,17.56,310531684.0,5565604082.0,20587938340.0,0.015083185060675677,0.0635978195033311,-0.012928611579539062,0.08596165739022865,-0.004576659038901587,-0.0635978195033311,0.5071337245004586,0.36419015589552256,49.63235294117644,58.5576923076923,0.020722527392681656,0.06134783922635223,0.1533259269335001,-0.6683031519097488,0.6962365591397843,0.03587699316628696,0.033020950629206916,0.02231121281464543,0.0,0.12084200864640593
2025-04-18,17.4,17.51,17.1,17.37,139917652.0,2455099399.0,20587938340.0,0.006796098263426215,0.027810650887574173,-0.03015075376884413,0.11704180064308689,0.010820045558086466,-0.027810650887574173,0.5077979967312128,0.35555000777929985,45.02814258911822,56.31067961165049,0.0112653916688501,0.04794272613924311,-0.47124223534539955,-0.6083626152743493,0.6451612903225806,0.023603914795624646,0.033056534420356096,0.0,-0.009111617312072884,0.13566600269217943
2025-04-21,17.51,18.36,17.5,18.33,317461127.0,5795921288.0,20587938340.0,0.015419762861015058,0.054660529344073616,0.05831408775981517,0.14993726474278546,-0.05526770293609662,-0.054660529344073616,0.5303084587445892,0.3690116398094376,53.75999999999999,59.605026929982046,0.06402739885064124,0.10320891554904632,0.184931935032691,-0.2669689300666424,0.9032258064516121,0.046917621385706466,0.03352597207162755,0.008059873344847368,0.0,0.22231377274379582
2025-04-22,18.44,18.49,18.15,18.23,253360332.0,4706807753.0,20587938340.0,0.012306250767603572,0.04770114942528747,0.02473299606520518,0.1365336658354115,0.0054555373704309185,-0.04770114942528747,0.5235204765168733,0.369295899428231,54.54545454545453,58.25771324863885,0.056872862194909946,0.09478530677609842,-0.0514466723195256,-0.25869596348325985,0.8763440860215052,0.018650575973669765,0.03204141261848418,0.006001091107474155,0.0,0.27968963377738376
2025-04-23,17.79,18.02,17.47,17.53,293150084.0,5268423261.0,20587938340.0,0.014238923740627445,0.0028604118993136307,-0.033627342888643885,0.0915317559153177,0.038398244651673075,-0.0028604118993136307,0.5375471919881043,0.37864662834704677,52.17391304347827,55.5844155844156,0.018091006765978523,0.051200815535145106,0.08402235388202528,-0.24603602022938748,0.6881720430107527,0.03137478608100403,0.03228710892363692,0.0,-0.02413603949533738,0.26561541412113243
